date,ticker,adj_close,return,excess_return,volume,log_volume,t5yie,sofr,dgs10,vix,rf_daily,high_inflation
2021-05-05,ACES,64.75595092773438,-0.0094944013630449,-0.009494798188441725,,,2.68,0.01,1.59,19.149999618530273,3.9682539682539683e-07,1
2021-05-06,ACES,64.08747863769531,-0.0103229476281655,-0.010323344453562325,,,2.66,0.01,1.58,18.389999389648438,3.9682539682539683e-07,1
2021-05-07,ACES,64.58404541015625,0.0077482650748077,0.0077478682494108745,,,2.65,0.01,1.6,16.690000534057617,3.9682539682539683e-07,1
2021-05-10,ACES,61.93880462646485,-0.0409581153811623,-0.040958512206559126,,,2.71,0.01,1.63,19.65999984741211,3.9682539682539683e-07,1
2021-05-11,ACES,62.072505950927734,0.0021586035647476,0.002158206739350775,,,2.68,0.01,1.64,21.84000015258789,3.9682539682539683e-07,1
2021-05-12,ACES,59.05482482910156,-0.0486154228123453,-0.04861581963774213,,,2.72,0.01,1.69,27.59000015258789,3.9682539682539683e-07,1
2021-05-13,ACES,59.11212539672851,0.0009702944305189,0.0009698976051220746,,,2.65,0.01,1.66,23.1299991607666,3.9682539682539683e-07,1
2021-05-14,ACES,61.33718490600586,0.0376413382930143,0.03764094146761747,,,2.68,0.01,1.63,18.809999465942383,3.9682539682539683e-07,1
2021-05-17,ACES,60.76420593261719,-0.0093414618598279,-0.009341858685224726,,,2.72,0.01,1.64,19.719999313354492,3.9682539682539683e-07,1
2021-05-18,ACES,61.910152435302734,0.0188589069024667,0.018858510077069873,,,2.72,0.01,1.64,21.34000015258789,3.9682539682539683e-07,1
2021-05-19,ACES,62.8269157409668,0.0148079639542495,0.014807567128852674,,,2.66,0.01,1.68,22.18000030517578,3.9682539682539683e-07,1
2021-05-20,ACES,64.12567138671875,0.0206719624930606,0.020671565667663774,,,2.59,0.01,1.63,20.670000076293945,3.9682539682539683e-07,1
2021-05-21,ACES,64.58404541015625,0.0071480580791616,0.007147661253764774,,,2.62,0.01,1.63,20.149999618530273,3.9682539682539683e-07,1
2021-05-24,ACES,64.6126937866211,0.0004435828738027,0.0004431860484058746,,,2.64,0.01,1.61,18.399999618530273,3.9682539682539683e-07,1
2021-05-25,ACES,64.03971099853516,-0.0088679600633611,-0.008868356888757926,,,2.63,0.01,1.56,18.84000015258789,3.9682539682539683e-07,1
2021-05-26,ACES,65.66317749023438,0.0253509340748954,0.025350537249498574,,,2.6,0.01,1.58,17.360000610351562,3.9682539682539683e-07,1
2021-05-27,ACES,66.3507308959961,0.0104709128013791,0.010470515975982276,,,2.59,0.01,1.61,16.739999771118164,3.9682539682539683e-07,1
2021-05-28,ACES,66.0546875,-0.0044617955521867,-0.0044621923775835255,,,2.57,0.01,1.58,16.760000228881836,3.9682539682539683e-07,1
2021-06-01,ACES,66.06423950195312,0.0001446074807807,0.0001442106553838746,,,2.6,0.01,1.62,17.899999618530273,3.9682539682539683e-07,1
2021-06-02,ACES,66.21704864501953,0.0023130387062411,0.0023126418808442745,,,2.59,0.01,1.59,17.479999542236328,3.9682539682539683e-07,1
2021-06-03,ACES,65.43397521972656,-0.0118258581636719,-0.011826254989068726,,,2.56,0.01,1.63,18.040000915527344,3.9682539682539683e-07,1
2021-06-04,ACES,65.8923568725586,0.0070052545530481,0.007004857727651275,,,2.54,0.01,1.56,16.420000076293945,3.9682539682539683e-07,1
2021-06-07,ACES,66.9619140625,0.0162318854675365,0.016231488642139674,,,2.51,0.01,1.57,16.420000076293945,3.9682539682539683e-07,1
2021-06-08,ACES,68.05056762695312,0.0162578023596668,0.016257405534269975,,,2.47,0.01,1.53,17.06999969482422,3.9682539682539683e-07,1
2021-06-09,ACES,68.03146362304688,-0.0002807324695802,-0.00028112929497702536,,,2.41,0.01,1.5,17.889999389648438,3.9682539682539683e-07,1
2021-06-10,ACES,68.69038391113281,0.0096855227419025,0.009685125916505674,,,2.47,0.01,1.45,16.100000381469727,3.9682539682539683e-07,1
2021-06-11,ACES,69.08192443847656,0.0057000777263132,0.005699680900916375,,,2.43,0.01,1.47,15.649999618530273,3.9682539682539683e-07,1
2021-06-14,ACES,69.1678695678711,0.0012441044469031,0.0012437076215062745,,,2.44,0.01,1.51,16.389999389648438,3.9682539682539683e-07,1
2021-06-15,ACES,67.71631622314453,-0.0209859484439118,-0.020986345269308627,,,2.46,0.01,1.51,17.020000457763672,3.9682539682539683e-07,1
2021-06-16,ACES,68.59489440917969,0.0129743942824649,0.012973997457068075,,,2.41,0.01,1.57,18.149999618530273,3.9682539682539683e-07,1
2021-06-17,ACES,69.48995208740234,0.0130484591591246,0.013046475032140474,,,2.31,0.05,1.52,17.75,1.984126984126984e-06,0
2021-06-18,ACES,68.4752197265625,-0.014602576780648,-0.014604560907632127,,,2.37,0.05,1.45,20.700000762939453,1.984126984126984e-06,0
2021-06-21,ACES,68.31248474121094,-0.0023765529486637,-0.002378537075647827,,,2.41,0.05,1.5,17.889999389648438,1.984126984126984e-06,1
2021-06-22,ACES,69.60485076904297,0.0189184456212934,0.018916461494309273,,,2.46,0.05,1.48,16.65999984741211,1.984126984126984e-06,1
2021-06-23,ACES,70.74403381347656,0.0163664318197238,0.016364447692739672,,,2.49,0.05,1.5,16.31999969482422,1.984126984126984e-06,1
2021-06-24,ACES,70.61957550048828,-0.0017592764545548,-0.001761260581538927,,,2.45,0.05,1.49,15.970000267028809,1.984126984126984e-06,1
2021-06-25,ACES,71.0216293334961,0.005693234916217,0.005691250789232873,,,2.46,0.05,1.54,15.619999885559082,1.984126984126984e-06,1
2021-06-28,ACES,73.54889678955078,0.0355844758811065,0.03558249175412237,,,2.45,0.05,1.49,15.760000228881836,1.984126984126984e-06,1
2021-06-29,ACES,73.24256134033203,-0.0041650583841561,-0.0041670425111402275,,,2.46,0.05,1.49,16.020000457763672,1.984126984126984e-06,1
2021-06-30,ACES,72.58203125,-0.0090183914686269,-0.009020375595611026,,,2.47,0.05,1.45,15.829999923706055,1.984126984126984e-06,1
2021-07-01,ACES,72.1129379272461,-0.0064629401337387,-0.006464924260722827,,,2.49,0.05,1.48,15.479999542236328,1.984126984126984e-06,1
2021-07-02,ACES,71.9693374633789,-0.0019913273262013,-0.001993311453185427,,,2.49,0.05,1.44,15.069999694824219,1.984126984126984e-06,1
2021-07-06,ACES,71.79704284667969,-0.0023940003169667,-0.002395984443950827,,,2.48,0.05,1.37,16.440000534057617,1.984126984126984e-06,1
2021-07-07,ACES,70.22706604003906,-0.021866872845909,-0.02186885697289313,,,2.43,0.05,1.33,16.200000762939453,1.984126984126984e-06,1
2021-07-08,ACES,69.22190856933594,-0.0143129640376837,-0.014314948164667827,,,2.38,0.05,1.3,19.0,1.984126984126984e-06,0
2021-07-09,ACES,69.9686050415039,0.0107869963079685,0.010785012180984373,,,2.44,0.05,1.37,16.18000030517578,1.984126984126984e-06,1
2021-07-12,ACES,70.61000061035156,0.0091669051922242,0.009164921065240073,,,2.48,0.05,1.38,16.170000076293945,1.984126984126984e-06,1
2021-07-13,ACES,68.86772918701172,-0.0246745702914555,-0.024676554418439627,,,2.56,0.05,1.42,17.1200008392334,1.984126984126984e-06,1
2021-07-14,ACES,66.7520980834961,-0.0307202100096923,-0.03072219413667643,,,2.53,0.05,1.37,16.329999923706055,1.984126984126984e-06,1
2021-07-15,ACES,65.70865631103516,-0.0156315951471032,-0.015633579274087327,,,2.53,0.05,1.31,17.010000228881836,1.984126984126984e-06,1
2021-07-16,ACES,65.000244140625,-0.0107811087637654,-0.010783092890749526,,,2.52,0.05,1.31,18.450000762939453,1.984126984126984e-06,1
2021-07-19,ACES,64.53117370605469,-0.0072164411191364,-0.007218425246120527,,,2.41,0.05,1.19,22.5,1.984126984126984e-06,1
2021-07-20,ACES,66.4361801147461,0.0295207153269656,0.029518731199981472,,,2.4,0.05,1.23,19.729999542236328,1.984126984126984e-06,1
2021-07-21,ACES,68.51350402832031,0.0312679613726487,0.03126597724566457,,,2.45,0.05,1.3,17.90999984741211,1.984126984126984e-06,1
2021-07-22,ACES,67.55622100830078,-0.0139721801358143,-0.013974164262798426,,,2.46,0.05,1.27,17.690000534057617,1.984126984126984e-06,1
2021-07-23,ACES,66.83824157714844,-0.0106278803111874,-0.010629864438171526,,,2.53,0.05,1.3,17.200000762939453,1.984126984126984e-06,1
2021-07-26,ACES,66.54148864746094,-0.0044398673975432,-0.004441851524527327,,,2.59,0.05,1.29,17.579999923706055,1.984126984126984e-06,1
2021-07-27,ACES,65.97669219970703,-0.0084878841642124,-0.008489868291196526,,,2.55,0.05,1.25,19.360000610351562,1.984126984126984e-06,1
2021-07-28,ACES,68.20719909667969,0.0338074981119249,0.03380551398494077,,,2.57,0.05,1.26,18.309999465942383,1.984126984126984e-06,1
2021-07-29,ACES,68.71454620361328,0.0074383219609188,0.0074363378339346725,,,2.58,0.05,1.28,17.700000762939453,1.984126984126984e-06,1
2021-07-30,ACES,69.12618255615234,0.0059905271195317,0.005988542992547573,,,2.56,0.05,1.24,18.239999771118164,1.984126984126984e-06,1
2021-08-02,ACES,68.56138610839844,-0.008170514078296,-0.008172498205280126,,,2.51,0.05,1.2,19.459999084472656,1.984126984126984e-06,1
2021-08-03,ACES,69.35594177246094,0.011588967335145,0.011586983208160874,,,2.51,0.05,1.19,18.040000915527344,1.984126984126984e-06,1
2021-08-04,ACES,68.83899688720703,-0.0074535053816999,-0.007455489508684027,,,2.5,0.05,1.19,17.969999313354492,1.984126984126984e-06,1
2021-08-05,ACES,68.75283813476562,-0.0012515980234659,-0.001253582150450027,,,2.46,0.05,1.23,17.280000686645508,1.984126984126984e-06,1
2021-08-06,ACES,67.69026184082031,-0.0154550171712549,-0.015457001298239027,,,2.5,0.05,1.31,16.149999618530273,1.984126984126984e-06,1
2021-08-09,ACES,68.83899688720703,0.01697046244389,0.01696847831690587,,,2.5,0.05,1.33,16.719999313354492,1.984126984126984e-06,1
2021-08-10,ACES,69.18362426757812,0.0050062812643212,0.005004297137337073,,,2.53,0.05,1.36,16.790000915527344,1.984126984126984e-06,1
2021-08-11,ACES,68.24546813964844,-0.0135603784546068,-0.013562362581590926,,,2.55,0.05,1.35,16.170000076293945,1.984126984126984e-06,1
2021-08-12,ACES,68.33163452148438,0.0012625949265907,0.001260610799606573,,,2.55,0.05,1.36,15.59000015258789,1.984126984126984e-06,1
2021-08-13,ACES,66.86698150634766,-0.0214344794383077,-0.021436463565291827,,,2.52,0.05,1.29,15.449999809265137,1.984126984126984e-06,1
2021-08-16,ACES,65.45879364013672,-0.0210595399177284,-0.021061524044712527,,,2.5,0.05,1.26,16.1200008392334,1.984126984126984e-06,1
2021-08-17,ACES,64.52161407470703,-0.0143170919186486,-0.014319076045632727,,,2.49,0.05,1.26,17.90999984741211,1.984126984126984e-06,1
2021-08-18,ACES,64.4737319946289,-0.0007421091484581,-0.000744093275442227,,,2.48,0.05,1.27,21.56999969482422,1.984126984126984e-06,1
2021-08-19,ACES,63.698333740234375,-0.0120265762568099,-0.012028560383794027,,,2.45,0.05,1.24,21.670000076293945,1.984126984126984e-06,1
2021-08-20,ACES,64.65562438964844,0.0150285037803021,0.015026519653317973,,,2.4,0.05,1.26,18.559999465942383,1.984126984126984e-06,1
2021-08-23,ACES,66.5654296875,0.0295381154521388,0.02953613132515467,,,2.43,0.05,1.25,17.149999618530273,1.984126984126984e-06,1
2021-08-24,ACES,67.01056671142578,0.0066872102533632,0.006685226126379073,,,2.45,0.05,1.29,17.219999313354492,1.984126984126984e-06,1
2021-08-25,ACES,67.16373443603516,0.0022857249554235,0.0022837408284393733,,,2.51,0.05,1.35,16.790000915527344,1.984126984126984e-06,1
2021-08-26,ACES,66.60850524902344,-0.0082668004046216,-0.008268784531605726,,,2.5,0.05,1.34,18.84000015258789,1.984126984126984e-06,1
2021-08-27,ACES,67.52752685546875,0.0137973612079935,0.013795377081009374,,,2.53,0.05,1.31,16.389999389648438,1.984126984126984e-06,1
2021-08-30,ACES,67.50835418701172,-0.0002839237470975,-0.000285907874081627,,,2.51,0.05,1.29,16.190000534057617,1.984126984126984e-06,1
2021-08-31,ACES,67.50835418701172,0.0,-1.984126984126984e-06,,,2.48,0.05,1.3,16.479999542236328,1.984126984126984e-06,1
2021-09-01,ACES,68.23590087890625,0.0107771356694472,0.010775151542463073,,,2.48,0.05,1.31,16.110000610351562,1.984126984126984e-06,1
2021-09-02,ACES,68.61881256103516,0.0056115868215536,0.005609602694569473,,,2.47,0.05,1.29,16.40999984741211,1.984126984126984e-06,1
2021-09-03,ACES,67.86255645751953,-0.0110211190676455,-0.011023103194629626,,,2.48,0.05,1.33,16.40999984741211,1.984126984126984e-06,1
2021-09-07,ACES,67.69981384277344,-0.0023981208967269,-0.0024001050237110267,,,2.51,0.05,1.38,18.139999389648438,1.984126984126984e-06,1
2021-09-08,ACES,66.41703033447266,-0.0189481098320288,-0.01895009395901293,,,2.53,0.05,1.35,17.959999084472656,1.984126984126984e-06,1
2021-09-09,ACES,66.53193664550781,0.001730073001706,0.001728088874721873,,,2.55,0.05,1.3,18.799999237060547,1.984126984126984e-06,1
2021-09-10,ACES,65.54591369628906,-0.0148202953188094,-0.014822279445793526,,,2.55,0.05,1.35,20.950000762939453,1.984126984126984e-06,1
2021-09-13,ACES,66.29259490966797,0.0113917278938042,0.011389743766820074,,,2.53,0.05,1.33,19.3700008392334,1.984126984126984e-06,1
2021-09-14,ACES,65.9575424194336,-0.0050541465557492,-0.005056130682733327,,,2.49,0.05,1.28,19.459999084472656,1.984126984126984e-06,1
2021-09-15,ACES,65.65121459960938,-0.0046443182779042,-0.0046463024048883275,,,2.51,0.05,1.31,18.18000030517578,1.984126984126984e-06,1
2021-09-16,ACES,65.55548095703125,-0.0014582158633619,-0.001460199990346027,,,2.53,0.05,1.34,18.690000534057617,1.984126984126984e-06,1
2021-09-17,ACES,66.86698150634766,0.0200059633484503,0.020003979221466173,,,2.51,0.05,1.37,20.809999465942383,1.984126984126984e-06,1
2021-09-20,ACES,63.956787109375,-0.0435221439851654,-0.04352412811214953,,,2.43,0.05,1.31,25.709999084472656,1.984126984126984e-06,1
2021-09-21,ACES,64.6173095703125,0.0103276366870637,0.010325652560079574,,,2.44,0.05,1.33,24.360000610351562,1.984126984126984e-06,1
2021-09-22,ACES,65.38316345214844,0.0118521474652637,0.011850163338279573,,,2.41,0.05,1.32,20.8700008392334,1.984126984126984e-06,1
2021-09-23,ACES,65.74178314208984,0.0054848935262037,0.0054829093992195726,,,2.48,0.05,1.41,18.6299991607666,1.984126984126984e-06,1
2021-09-24,ACES,64.39934539794922,-0.0204198559877691,-0.020421840114753228,,,2.47,0.05,1.47,17.75,1.984126984126984e-06,1
2021-09-27,ACES,65.77056121826172,0.021292387552066,0.021290403425081872,,,2.5,0.05,1.48,18.760000228881836,1.984126984126984e-06,1
2021-09-28,ACES,63.862361907958984,-0.0290129698600307,-0.029014953987014827,,,2.53,0.05,1.54,23.25,1.984126984126984e-06,1
2021-09-29,ACES,62.91305923461914,-0.0148648224866474,-0.014866806613631526,,,2.52,0.05,1.55,22.559999465942383,1.984126984126984e-06,1
2021-09-30,ACES,63.42127990722656,0.008078142738412,0.008076158611427874,,,2.51,0.05,1.52,23.139999389648438,1.984126984126984e-06,1
2021-10-01,ACES,63.77604675292969,0.0055938140356373,0.005591829908653173,,,2.51,0.05,1.48,21.100000381469727,1.984126984126984e-06,1
