date,ticker,adj_close,return,excess_return,t5yie,sofr,dgs10,vix,rf_daily,high_inflation
2021-01-05,SUSL,60.40645980834961,0.0049318171346963,0.0049274520553312,2.01,0.11,0.96,25.34000015258789,4.365079365079366e-06,0
2021-01-05,TAN,105.4503402709961,0.0105754595671094,0.0105710944877443,2.01,0.11,0.96,25.34000015258789,4.365079365079366e-06,0
2021-01-05,USSG,31.677732467651367,0.0053412169405626,0.0053368518611975,2.01,0.11,0.96,25.34000015258789,4.365079365079366e-06,0
2021-01-05,VSGX,52.193359375,0.0126008045491701,0.012596439469805,2.01,0.11,0.96,25.34000015258789,4.365079365079366e-06,0
2021-01-06,ACES,83.52649688720703,0.0757127736841856,0.0757088054302173,2.04,0.1,1.04,25.06999969482422,3.968253968253968e-06,0
2021-01-06,CNRG,112.734619140625,0.0743879602776764,0.0743839920237081,2.04,0.1,1.04,25.06999969482422,3.968253968253968e-06,0
2021-01-06,DRIV,23.380067825317383,0.0130134315161432,0.0130094632621749,2.04,0.1,1.04,25.06999969482422,3.968253968253968e-06,0
2021-01-06,DSI,67.38815307617188,0.0053498310549713,0.005345862801003,2.04,0.1,1.04,25.06999969482422,3.968253968253968e-06,0
2021-01-06,EFAX,34.54755401611328,0.0121413139056814,0.0121373456517131,2.04,0.1,1.04,25.06999969482422,3.968253968253968e-06,0
2021-01-06,EFIV,32.557769775390625,0.0036687878794292,0.0036648196254609,2.04,0.1,1.04,25.06999969482422,3.968253968253968e-06,0
2021-01-06,ESGD,64.49446868896484,0.0111845003255115,0.0111805320715432,2.04,0.1,1.04,25.06999969482422,3.968253968253968e-06,0
2021-01-06,ESGE,37.66573715209961,-0.0090297715193111,-0.0090337397732793,2.04,0.1,1.04,25.06999969482422,3.968253968253968e-06,0
2021-01-06,ESGU,80.46942138671875,0.0052636941397881,0.0052597258858198,2.04,0.1,1.04,25.06999969482422,3.968253968253968e-06,0
2021-01-06,ESGV,66.18595886230469,0.0055939189054474,0.0055899506514791,2.04,0.1,1.04,25.06999969482422,3.968253968253968e-06,0
2021-01-06,GRID,80.80276489257812,0.0416108127097412,0.0416068444557729,2.04,0.1,1.04,25.06999969482422,3.968253968253968e-06,0
2021-01-06,ICLN,29.3049259185791,0.0720382004056019,0.0720342321516336,2.04,0.1,1.04,25.06999969482422,3.968253968253968e-06,0
2021-01-06,KRMA,25.573240280151367,0.0058865899648434,0.0058826217108751,2.04,0.1,1.04,25.06999969482422,3.968253968253968e-06,0
2021-01-06,LIT,66.97721099853516,-0.0248108543377616,-0.0248148225917298,2.04,0.1,1.04,25.06999969482422,3.968253968253968e-06,0
2021-01-06,NULG,52.52608108520508,-0.0041027411735553,-0.0041067094275235,2.04,0.1,1.04,25.06999969482422,3.968253968253968e-06,0
2021-01-06,NULV,29.44921493530273,0.0235474238241286,0.0235434555701603,2.04,0.1,1.04,25.06999969482422,3.968253968253968e-06,0
2021-01-06,PBW,101.21531677246094,0.0618080366414979,0.0618040683875296,2.04,0.1,1.04,25.06999969482422,3.968253968253968e-06,0
2021-01-06,PZD,65.8768539428711,0.0430525913655877,0.0430486231116194,2.04,0.1,1.04,25.06999969482422,3.968253968253968e-06,0
2021-01-06,QCLN,75.33308410644531,0.0622584812353368,0.0622545129813685,2.04,0.1,1.04,25.06999969482422,3.968253968253968e-06,0
2021-01-06,SHE,84.24700927734375,0.0097736335750648,0.0097696653210965,2.04,0.1,1.04,25.06999969482422,3.968253968253968e-06,0
2021-01-06,SMOG,166.70152282714844,0.0364823500257864,0.0364783817718181,2.04,0.1,1.04,25.06999969482422,3.968253968253968e-06,0
2021-01-06,SUSA,77.64169311523438,0.0079337009110735,0.0079297326571052,2.04,0.1,1.04,25.06999969482422,3.968253968253968e-06,0
2021-01-06,SUSL,60.93087768554688,0.0086814866963083,0.00867751844234,2.04,0.1,1.04,25.06999969482422,3.968253968253968e-06,0
2021-01-06,TAN,114.59659576416016,0.0867351918415735,0.0867312235876052,2.04,0.1,1.04,25.06999969482422,3.968253968253968e-06,0
2021-01-06,USSG,31.892786026000977,0.0067887926817116,0.0067848244277433,2.04,0.1,1.04,25.06999969482422,3.968253968253968e-06,0
2021-01-06,VSGX,52.37520980834961,0.00348416801538,0.0034801997614117,2.04,0.1,1.04,25.06999969482422,3.968253968253968e-06,0
2021-01-07,ACES,88.86144256591797,0.0638712968642174,0.0638673286102491,2.09,0.1,1.08,22.3700008392334,3.968253968253968e-06,0
2021-01-07,CNRG,119.32196807861328,0.058432351909321,0.0584283836553527,2.09,0.1,1.08,22.3700008392334,3.968253968253968e-06,0
2021-01-07,DRIV,24.384347915649418,0.0429545413569987,0.0429505731030304,2.09,0.1,1.08,22.3700008392334,3.968253968253968e-06,0
2021-01-07,DSI,68.4828109741211,0.0162440703295707,0.0162401020756024,2.09,0.1,1.08,22.3700008392334,3.968253968253968e-06,0
2021-01-07,EFAX,34.53671646118164,-0.0003136996305609,-0.0003176678845291,2.09,0.1,1.08,22.3700008392334,3.968253968253968e-06,0
2021-01-07,EFIV,33.079734802246094,0.0160319650411069,0.0160279967871386,2.09,0.1,1.08,22.3700008392334,3.968253968253968e-06,0
2021-01-07,ESGD,64.58900451660156,0.001465797448346,0.0014618291943777,2.09,0.1,1.08,22.3700008392334,3.968253968253968e-06,0
2021-01-07,ESGE,38.08815002441406,0.0112147777862063,0.011210809532238,2.09,0.1,1.08,22.3700008392334,3.968253968253968e-06,0
2021-01-07,ESGU,81.74286651611328,0.0158252054935827,0.0158212372396144,2.09,0.1,1.08,22.3700008392334,3.968253968253968e-06,0
2021-01-07,ESGV,67.35657501220703,0.0176867748088038,0.0176828065548355,2.09,0.1,1.08,22.3700008392334,3.968253968253968e-06,0
2021-01-07,GRID,82.62027740478516,0.0224931970412558,0.0224892287872875,2.09,0.1,1.08,22.3700008392334,3.968253968253968e-06,0
2021-01-07,ICLN,31.180809020996097,0.0640125522797414,0.0640085840257731,2.09,0.1,1.08,22.3700008392334,3.968253968253968e-06,0
2021-01-07,KRMA,25.769672393798828,0.0076811585663596,0.0076771903123913,2.09,0.1,1.08,22.3700008392334,3.968253968253968e-06,0
2021-01-07,LIT,69.8172607421875,0.0424032249374262,0.0423992566834579,2.09,0.1,1.08,22.3700008392334,3.968253968253968e-06,0
2021-01-07,NULG,53.88086700439453,0.0257926327492772,0.0257886644953089,2.09,0.1,1.08,22.3700008392334,3.968253968253968e-06,0
2021-01-07,NULV,29.66918182373047,0.0074693634078524,0.0074653951538841,2.09,0.1,1.08,22.3700008392334,3.968253968253968e-06,0
2021-01-07,PBW,108.99356079101562,0.0768484876260449,0.0768445193720766,2.09,0.1,1.08,22.3700008392334,3.968253968253968e-06,0
2021-01-07,PZD,68.20872497558594,0.0353974255470224,0.0353934572930541,2.09,0.1,1.08,22.3700008392334,3.968253968253968e-06,0
2021-01-07,QCLN,80.39443969726562,0.0671863584354071,0.0671823901814388,2.09,0.1,1.08,22.3700008392334,3.968253968253968e-06,0
2021-01-07,SHE,85.3520736694336,0.0131169569290221,0.0131129886750538,2.09,0.1,1.08,22.3700008392334,3.968253968253968e-06,0
2021-01-07,SMOG,175.7278594970703,0.0541466959439909,0.0541427276900226,2.09,0.1,1.08,22.3700008392334,3.968253968253968e-06,0
2021-01-07,SUSA,78.86392211914062,0.0157419159071174,0.0157379476531491,2.09,0.1,1.08,22.3700008392334,3.968253968253968e-06,0
2021-01-07,SUSL,61.915897369384766,0.016166182422669,0.0161622141687007,2.09,0.1,1.08,22.3700008392334,3.968253968253968e-06,0
2021-01-07,TAN,120.83992004394533,0.0544808878322522,0.0544769195782839,2.09,0.1,1.08,22.3700008392334,3.968253968253968e-06,0
2021-01-07,USSG,32.407039642333984,0.0161244494574339,0.0161204812034656,2.09,0.1,1.08,22.3700008392334,3.968253968253968e-06,0
2021-01-07,VSGX,52.50510787963867,0.0024801441705795,0.0024761759166112,2.09,0.1,1.08,22.3700008392334,3.968253968253968e-06,0
2021-01-08,ACES,90.23575592041016,0.0154658006308272,0.0154622292022557,2.07,0.09,1.13,21.559999465942383,3.5714285714285718e-06,0
2021-01-08,CNRG,121.35535430908205,0.017041172411178,0.0170376009826065,2.07,0.09,1.13,21.559999465942383,3.5714285714285718e-06,0
2021-01-08,DRIV,24.87240982055664,0.0200153765274155,0.020011805098844,2.07,0.09,1.13,21.559999465942383,3.5714285714285718e-06,0
2021-01-08,DSI,68.95466613769531,0.0068901255200013,0.0068865540914298,2.07,0.09,1.13,21.559999465942383,3.5714285714285718e-06,0
2021-01-08,EFAX,34.82802200317383,0.0084346623489701,0.0084310909203986,2.07,0.09,1.13,21.559999465942383,3.5714285714285718e-06,0
2021-01-08,EFIV,33.2137451171875,0.0040511302688044,0.0040475588402329,2.07,0.09,1.13,21.559999465942383,3.5714285714285718e-06,0
2021-01-08,ESGD,65.13048553466797,0.0083834860456353,0.0083799146170638,2.07,0.09,1.13,21.559999465942383,3.5714285714285718e-06,0
2021-01-08,ESGE,39.10020446777344,0.0265713730572543,0.0265678016286828,2.07,0.09,1.13,21.559999465942383,3.5714285714285718e-06,0
2021-01-08,ESGU,82.2671890258789,0.0064142907156585,0.006410719287087,2.07,0.09,1.13,21.559999465942383,3.5714285714285718e-06,0
2021-01-08,ESGV,67.7813949584961,0.0063070301037733,0.0063034586752018,2.07,0.09,1.13,21.559999465942383,3.5714285714285718e-06,0
2021-01-08,GRID,82.5445327758789,-0.000916780132983,-0.0009203515615544,2.07,0.09,1.13,21.559999465942383,3.5714285714285718e-06,0
2021-01-08,ICLN,30.947490692138672,-0.0074827541742201,-0.0074863256027915,2.07,0.09,1.13,21.559999465942383,3.5714285714285718e-06,0
2021-01-08,KRMA,26.106409072875977,0.0130671695755892,0.0130635981470177,2.07,0.09,1.13,21.559999465942383,3.5714285714285718e-06,0
2021-01-08,LIT,68.22875213623047,-0.0227523765480126,-0.022755947976584,2.07,0.09,1.13,21.559999465942383,3.5714285714285718e-06,0
2021-01-08,NULG,54.614707946777344,0.013619694395841,0.0136161229672695,2.07,0.09,1.13,21.559999465942383,3.5714285714285718e-06,0
2021-01-08,NULV,29.66918182373047,0.0,-3.5714285714285718e-06,2.07,0.09,1.13,21.559999465942383,3.5714285714285718e-06,0
2021-01-08,PBW,109.26177215576172,0.0024608000949741,0.0024572286664026,2.07,0.09,1.13,21.559999465942383,3.5714285714285718e-06,0
2021-01-08,PZD,67.84615325927734,-0.0053156207866129,-0.0053191922151843,2.07,0.09,1.13,21.559999465942383,3.5714285714285718e-06,0
2021-01-08,QCLN,81.80418395996094,0.0175353453298992,0.0175317739013277,2.07,0.09,1.13,21.559999465942383,3.5714285714285718e-06,0
2021-01-08,SHE,85.88724517822266,0.006270164107105,0.0062665926785335,2.07,0.09,1.13,21.559999465942383,3.5714285714285718e-06,0
2021-01-08,SMOG,179.30841064453125,0.0203755463573527,0.0203719749287812,2.07,0.09,1.13,21.559999465942383,3.5714285714285718e-06,0
2021-01-08,SUSA,79.33402252197266,0.0059609056993366,0.0059573342707651,2.07,0.09,1.13,21.559999465942383,3.5714285714285718e-06,0
2021-01-08,SUSL,62.27236557006836,0.0057572968466714,0.0057537254180999,2.07,0.09,1.13,21.559999465942383,3.5714285714285718e-06,0
2021-01-08,TAN,118.43405151367188,-0.0199095508288859,-0.0199131222574573,2.07,0.09,1.13,21.559999465942383,3.5714285714285718e-06,0
2021-01-08,USSG,32.6220817565918,0.0066356605426216,0.0066320891140501,2.07,0.09,1.13,21.559999465942383,3.5714285714285718e-06,0
2021-01-08,VSGX,53.2498664855957,0.0141844981570993,0.0141809267285278,2.07,0.09,1.13,21.559999465942383,3.5714285714285718e-06,0
2021-01-11,ACES,89.31952667236328,-0.0101537271860947,-0.0101572986146661,2.04,0.09,1.15,24.07999992370605,3.5714285714285718e-06,0
2021-01-11,CNRG,120.63384246826172,-0.0059454471121453,-0.0059490185407167,2.04,0.09,1.15,24.07999992370605,3.5714285714285718e-06,0
2021-01-11,DRIV,24.69407844543457,-0.0071698470879441,-0.0071734185165155,2.04,0.09,1.15,24.07999992370605,3.5714285714285718e-06,0
2021-01-11,DSI,68.35070037841797,-0.0087588816407476,-0.008762453069319,2.04,0.09,1.15,24.07999992370605,3.5714285714285718e-06,0
2021-01-11,EFAX,34.38890075683594,-0.0126082740586839,-0.0126118454872553,2.04,0.09,1.15,24.07999992370605,3.5714285714285718e-06,0
2021-01-11,EFIV,33.021636962890625,-0.0057839955602435,-0.0057875669888149,2.04,0.09,1.15,24.07999992370605,3.5714285714285718e-06,0
2021-01-11,ESGD,64.32258605957031,-0.0124043213936678,-0.0124078928222392,2.04,0.09,1.15,24.07999992370605,3.5714285714285718e-06,0
2021-01-11,ESGE,38.60737228393555,-0.0126043377661639,-0.0126079091947353,2.04,0.09,1.15,24.07999992370605,3.5714285714285718e-06,0
2021-01-11,ESGU,81.74286651611328,-0.0063734098122726,-0.006376981240844,2.04,0.09,1.15,24.07999992370605,3.5714285714285718e-06,0
2021-01-11,ESGV,67.30934143066406,-0.0069643525058915,-0.0069679239344629,2.04,0.09,1.15,24.07999992370605,3.5714285714285718e-06,0
2021-01-11,GRID,81.87244415283203,-0.0081421337118922,-0.0081457051404636,2.04,0.09,1.15,24.07999992370605,3.5714285714285718e-06,0
2021-01-11,ICLN,29.902223587036133,-0.0337755043050407,-0.0337790757336121,2.04,0.09,1.15,24.07999992370605,3.5714285714285718e-06,0
2021-01-11,KRMA,26.003517150878903,-0.0039412514264158,-0.0039448228549872,2.04,0.09,1.15,24.07999992370605,3.5714285714285718e-06,0
2021-01-11,LIT,66.64990234375,-0.0231405344967766,-0.023144105925348,2.04,0.09,1.15,24.07999992370605,3.5714285714285718e-06,0
2021-01-11,NULG,54.06902694702149,-0.0099914660403865,-0.0099950374689579,2.04,0.09,1.15,24.07999992370605,3.5714285714285718e-06,0
2021-01-11,NULV,29.713172912597656,0.001482719986299,0.0014791485577275,2.04,0.09,1.15,24.07999992370605,3.5714285714285718e-06,0
2021-01-11,PBW,109.7713851928711,0.0046641476433575,0.004660576214786,2.04,0.09,1.15,24.07999992370605,3.5714285714285718e-06,0
2021-01-11,PZD,67.3517837524414,-0.0072866254472332,-0.0072901968758046,2.04,0.09,1.15,24.07999992370605,3.5714285714285718e-06,0
2021-01-11,QCLN,81.09929656982422,-0.0086167645224811,-0.0086203359510525,2.04,0.09,1.15,24.07999992370605,3.5714285714285718e-06,0
2021-01-11,SHE,85.3267593383789,-0.0065258332442809,-0.0065294046728523,2.04,0.09,1.15,24.07999992370605,3.5714285714285718e-06,0
2021-01-11,SMOG,176.93699645996094,-0.0132253371498088,-0.0132289085783802,2.04,0.09,1.15,24.07999992370605,3.5714285714285718e-06,0
2021-01-11,SUSA,78.86392211914062,-0.0059255838527767,-0.0059291552813481,2.04,0.09,1.15,24.07999992370605,3.5714285714285718e-06,0
2021-01-11,SUSL,61.85208511352539,-0.0067490684302023,-0.0067526398587737,2.04,0.09,1.15,24.07999992370605,3.5714285714285718e-06,0
2021-01-11,TAN,114.93460845947266,-0.0295476090657529,-0.0295511804943243,2.04,0.09,1.15,24.07999992370605,3.5714285714285718e-06,0
2021-01-11,USSG,32.43507766723633,-0.0057324388661272,-0.0057360102946986,2.04,0.09,1.15,24.07999992370605,3.5714285714285718e-06,0
2021-01-11,VSGX,52.59171295166016,-0.0123597217678204,-0.0123632931963918,2.04,0.09,1.15,24.07999992370605,3.5714285714285718e-06,0
2021-01-12,ACES,92.28763580322266,0.0332302380166749,0.0332270634135003,2.06,0.08,1.15,23.32999992370605,3.174603174603174e-06,0
2021-01-12,CNRG,126.1811065673828,0.0459843107507791,0.0459811361476045,2.06,0.08,1.15,23.32999992370605,3.174603174603174e-06,0
2021-01-12,DRIV,25.28538703918457,0.0239453598180061,0.0239421852148314,2.06,0.08,1.15,23.32999992370605,3.174603174603174e-06,0
2021-01-12,DSI,68.3790283203125,0.0004144499140126,0.0004112753108379,2.06,0.08,1.15,23.32999992370605,3.174603174603174e-06,0
2021-01-12,EFAX,34.52500534057617,0.0039578055926425,0.0039546309894678,2.06,0.08,1.15,23.32999992370605,3.174603174603174e-06,0
2021-01-12,EFIV,33.03288650512695,0.0003406718524878,0.0003374972493131,2.06,0.08,1.15,23.32999992370605,3.174603174603174e-06,0
2021-01-12,ESGD,64.59761810302734,0.0042758237861009,0.0042726491829262,2.06,0.08,1.15,23.32999992370605,3.174603174603174e-06,0
2021-01-12,ESGE,38.9329948425293,0.0084342067157272,0.0084310321125525,2.06,0.08,1.15,23.32999992370605,3.174603174603174e-06,0
2021-01-12,ESGU,81.83648681640625,0.0011453023888574,0.0011421277856827,2.06,0.08,1.15,23.32999992370605,3.174603174603174e-06,0
2021-01-12,ESGV,67.37544250488281,0.0009820490412439,0.0009788744380692,2.06,0.08,1.15,23.32999992370605,3.174603174603174e-06,0
2021-01-12,GRID,82.50667572021484,0.0077465815751009,0.0077434069719262,2.06,0.08,1.15,23.32999992370605,3.174603174603174e-06,0
2021-01-12,ICLN,30.266202926635746,0.0121723168359095,0.0121691422327348,2.06,0.08,1.15,23.32999992370605,3.174603174603174e-06,0
2021-01-12,KRMA,25.919328689575195,-0.0032375797787363,-0.0032407543819109,2.06,0.08,1.15,23.32999992370605,3.174603174603174e-06,0
2021-01-12,LIT,68.64274597167969,0.0299001732613426,0.0298969986581679,2.06,0.08,1.15,23.32999992370605,3.174603174603174e-06,0
2021-01-12,NULG,54.05961608886719,-0.0001740526635243,-0.0001772272666989,2.06,0.08,1.15,23.32999992370605,3.174603174603174e-06,0
2021-01-12,NULV,29.9111442565918,0.0066627466738904,0.0066595720707157,2.06,0.08,1.15,23.32999992370605,3.174603174603174e-06,0
2021-01-12,PBW,114.17009735107422,0.0400715737573547,0.0400683991541801,2.06,0.08,1.15,23.32999992370605,3.174603174603174e-06,0
2021-01-12,PZD,67.55777740478516,0.0030584735973868,0.0030552989942121,2.06,0.08,1.15,23.32999992370605,3.174603174603174e-06,0
2021-01-12,QCLN,83.85028076171875,0.0339211843782887,0.0339180097751141,2.06,0.08,1.15,23.32999992370605,3.174603174603174e-06,0
2021-01-12,SHE,85.4129867553711,0.0010105553950576,0.0010073807918829,2.06,0.08,1.15,23.32999992370605,3.174603174603174e-06,0
2021-01-12,SMOG,178.44607543945312,0.0085289058234561,0.0085257312202814,2.06,0.08,1.15,23.32999992370605,3.174603174603174e-06,0
2021-01-12,SUSA,78.99555206298828,0.0016690768137146,0.0016659022105399,2.06,0.08,1.15,23.32999992370605,3.174603174603174e-06,0
2021-01-12,SUSL,61.98155975341797,0.0020932946667024,0.0020901200635277,2.06,0.08,1.15,23.32999992370605,3.174603174603174e-06,0
2021-01-12,TAN,114.9544906616211,0.0001729870786086,0.0001698124754339,2.06,0.08,1.15,23.32999992370605,3.174603174603174e-06,0
2021-01-12,USSG,32.48088836669922,0.0014123813709614,0.0014092067677867,2.06,0.08,1.15,23.32999992370605,3.174603174603174e-06,0
2021-01-12,VSGX,52.88615417480469,0.005598623939387,0.0055954493362123,2.06,0.08,1.15,23.32999992370605,3.174603174603174e-06,0
2021-01-13,ACES,92.38308715820312,0.0010342810729704,0.0010311064697957,2.04,0.08,1.1,22.209999084472656,3.174603174603174e-06,0
2021-01-13,CNRG,125.6188507080078,-0.0044559433236127,-0.0044591179267873,2.04,0.08,1.1,22.209999084472656,3.174603174603174e-06,0
2021-01-13,DRIV,25.2666130065918,-0.0007424854744632,-0.0007456600776378,2.04,0.08,1.1,22.209999084472656,3.174603174603174e-06,0
2021-01-13,DSI,68.4073257446289,0.0004138319161812,0.0004106573130065,2.04,0.08,1.1,22.209999084472656,3.174603174603174e-06,0
2021-01-13,EFAX,34.44481658935547,-0.0023226282061268,-0.0023258028093014,2.04,0.08,1.1,22.209999084472656,3.174603174603174e-06,0
2021-01-13,EFIV,33.13127899169922,0.0029786221242578,0.0029754475210831,2.04,0.08,1.1,22.209999084472656,3.174603174603174e-06,0
2021-01-13,ESGD,64.52025604248047,-0.0011975992740705,-0.0012007738772451,2.04,0.08,1.1,22.209999084472656,3.174603174603174e-06,0
2021-01-13,ESGE,39.08259963989258,0.0038426223815655,0.0038394477783908,2.04,0.08,1.1,22.209999084472656,3.174603174603174e-06,0
2021-01-13,ESGU,82.04248046875,0.0025171370418903,0.0025139624387156,2.04,0.08,1.1,22.209999084472656,3.174603174603174e-06,0
2021-01-13,ESGV,67.50761413574219,0.0019617181861149,0.0019585435829402,2.04,0.08,1.1,22.209999084472656,3.174603174603174e-06,0
2021-01-13,GRID,81.79671478271484,-0.0086048908321978,-0.0086080654353724,2.04,0.08,1.1,22.209999084472656,3.174603174603174e-06,0
2021-01-13,ICLN,30.41552352905273,0.0049335756711517,0.004930401067977,2.04,0.08,1.1,22.209999084472656,3.174603174603174e-06,0
2021-01-13,KRMA,26.02222442626953,0.0039698457443351,0.0039666711411604,2.04,0.08,1.1,22.209999084472656,3.174603174603174e-06,0
2021-01-13,LIT,67.32380676269531,-0.0192145461303155,-0.0192177207334901,2.04,0.08,1.1,22.209999084472656,3.174603174603174e-06,0
2021-01-13,NULG,54.04080581665039,-0.00034795423234,-0.0003511288355146,2.04,0.08,1.1,22.209999084472656,3.174603174603174e-06,0
2021-01-13,NULV,29.88914680480957,-0.0007354266220483,-0.0007386012252229,2.04,0.08,1.1,22.209999084472656,3.174603174603174e-06,0
2021-01-13,PBW,112.78433227539062,-0.0121377235181148,-0.0121408981212894,2.04,0.08,1.1,22.209999084472656,3.174603174603174e-06,0
2021-01-13,PZD,66.91507720947266,-0.009513341320595,-0.0095165159237696,2.04,0.08,1.1,22.209999084472656,3.174603174603174e-06,0
2021-01-13,QCLN,83.80132293701172,-0.0005838719234125,-0.0005870465265871,2.04,0.08,1.1,22.209999084472656,3.174603174603174e-06,0
2021-01-13,SHE,85.41486358642578,2.197360291433803e-05,1.8798999739734857e-05,2.04,0.08,1.1,22.209999084472656,3.174603174603174e-06,0
2021-01-13,SMOG,178.41795349121094,-0.0001575935372797,-0.0001607681404543,2.04,0.08,1.1,22.209999084472656,3.174603174603174e-06,0
2021-01-13,SUSA,79.13660430908203,0.0017855720026018,0.0017823973994271,2.04,0.08,1.1,22.209999084472656,3.174603174603174e-06,0
2021-01-13,SUSL,61.95341491699219,-0.0004540840297945,-0.0004572586329691,2.04,0.08,1.1,22.209999084472656,3.174603174603174e-06,0
2021-01-13,TAN,113.79132843017578,-0.010118458398195,-0.0101216330013696,2.04,0.08,1.1,22.209999084472656,3.174603174603174e-06,0
2021-01-13,USSG,32.463134765625,-0.0005465860685146,-0.0005497606716892,2.04,0.08,1.1,22.209999084472656,3.174603174603174e-06,0
2021-01-13,VSGX,52.94676971435547,0.0011461513981605,0.0011429767949858,2.04,0.08,1.1,22.209999084472656,3.174603174603174e-06,0
2021-01-14,ACES,91.91543579101562,-0.0050620885442663,-0.0050652631474409,2.09,0.08,1.15,23.25,3.174603174603174e-06,0
2021-01-14,CNRG,127.0806121826172,0.011636481836688,0.0116333072335133,2.09,0.08,1.15,23.25,3.174603174603174e-06,0
2021-01-14,DRIV,25.416786193847656,0.0059435424612186,0.0059403678580439,2.09,0.08,1.15,23.25,3.174603174603174e-06,0
2021-01-14,DSI,68.03926849365234,-0.0053803777149622,-0.0053835523181368,2.09,0.08,1.15,23.25,3.174603174603174e-06,0
2021-01-14,EFAX,34.76603317260742,0.0093255419844859,0.0093223673813112,2.09,0.08,1.15,23.25,3.174603174603174e-06,0
2021-01-14,EFIV,32.93917465209961,-0.0057982772004587,-0.0058014518036333,2.09,0.08,1.15,23.25,3.174603174603174e-06,0
2021-01-14,ESGD,64.97577667236328,0.0070601181368978,0.0070569435337231,2.09,0.08,1.15,23.25,3.174603174603174e-06,0
2021-01-14,ESGE,39.34661102294922,0.0067552155048344,0.0067520409016597,2.09,0.08,1.15,23.25,3.174603174603174e-06,0
2021-01-14,ESGU,81.78028869628906,-0.0031958050385959,-0.0031989796417705,2.09,0.08,1.15,23.25,3.174603174603174e-06,0
2021-01-14,ESGV,67.23384094238281,-0.0040554416989004,-0.004058616302075,2.09,0.08,1.15,23.25,3.174603174603174e-06,0
2021-01-14,GRID,82.17535400390625,0.0046290272439086,0.0046258526407339,2.09,0.08,1.15,23.25,3.174603174603174e-06,0
2021-01-14,ICLN,30.14487648010254,-0.008898319593009,-0.0089014941961836,2.09,0.08,1.15,23.25,3.174603174603174e-06,0
2021-01-14,KRMA,25.93804168701172,-0.0032350324045637,-0.0032382070077383,2.09,0.08,1.15,23.25,3.174603174603174e-06,0
